"","start_year","end_year","budget_type","money","type","start_planned_outtrun","start_year_value","end_planned_outtrun","end_year_value","cagr"
"1505",2022,2024,"cdel","cash_values","fyear","outtrun",9848,"planned",11600,0.0853129239869912
"1506",2023,2024,"cdel","cash_values","fyear","outtrun",10519,"planned",11600,0.102766422663751
"1507",2013,2025,"cdel","cash_values","fyear","outtrun",5367,"planned",13600,0.0805642858969173
"1508",2014,2025,"cdel","cash_values","fyear","outtrun",4971,"planned",13600,0.0958116727514484
"1509",2015,2025,"cdel","cash_values","fyear","outtrun",4652,"planned",13600,0.113242864745942
"1510",2016,2025,"cdel","cash_values","fyear","outtrun",4556,"planned",13600,0.129205017496206
"1511",2017,2025,"cdel","cash_values","fyear","outtrun",5238,"planned",13600,0.126669860777102
"1512",2018,2025,"cdel","cash_values","fyear","outtrun",5941,"planned",13600,0.125596580696444
"1513",2019,2025,"cdel","cash_values","fyear","outtrun",7015,"planned",13600,0.116653775973528
"1514",2020,2025,"cdel","cash_values","fyear","outtrun",12704,"planned",13600,0.0137238974900147
"1515",2021,2025,"cdel","cash_values","fyear","outtrun",9119,"planned",13600,0.105090697677583
"1516",2022,2025,"cdel","cash_values","fyear","outtrun",9848,"planned",13600,0.113602736514187
"1517",2023,2025,"cdel","cash_values","fyear","outtrun",10519,"planned",13600,0.13705697504669
"1518",2024,2025,"cdel","cash_values","fyear","planned",11600,"planned",13600,0.172413793103448
"1519",2013,2026,"cdel","cash_values","fyear","outtrun",5367,"planned",14000,0.0765408038273621
"1520",2014,2026,"cdel","cash_values","fyear","outtrun",4971,"planned",14000,0.0901184483432351
"1521",2015,2026,"cdel","cash_values","fyear","outtrun",4652,"planned",14000,0.105347769111531
"1522",2016,2026,"cdel","cash_values","fyear","outtrun",4556,"planned",14000,0.118805086140541
"1523",2017,2026,"cdel","cash_values","fyear","outtrun",5238,"planned",14000,0.115424764481126
"1524",2018,2026,"cdel","cash_values","fyear","outtrun",5941,"planned",14000,0.113098404943495
"1525",2019,2026,"cdel","cash_values","fyear","outtrun",7015,"planned",14000,0.103751940316723
"1526",2020,2026,"cdel","cash_values","fyear","outtrun",12704,"planned",14000,0.0163218402067813
"1527",2021,2026,"cdel","cash_values","fyear","outtrun",9119,"planned",14000,0.0895224011458533
"1528",2022,2026,"cdel","cash_values","fyear","outtrun",9848,"planned",14000,0.091930504995164
"1529",2023,2026,"cdel","cash_values","fyear","outtrun",10519,"planned",14000,0.0999793364906385
"1530",2024,2026,"cdel","cash_values","fyear","planned",11600,"planned",14000,0.0985884360051028
"1531",2025,2026,"cdel","cash_values","fyear","planned",13600,"planned",14000,0.0294117647058822
"1532",2013,2027,"cdel","cash_values","fyear","outtrun",5367,"planned",13800,0.0697843724267087
"1533",2014,2027,"cdel","cash_values","fyear","outtrun",4971,"planned",13800,0.0817089162025502
"1534",2015,2027,"cdel","cash_values","fyear","outtrun",4652,"planned",13800,0.0948466193368209
"1535",2016,2027,"cdel","cash_values","fyear","outtrun",4556,"planned",13800,0.105997447402871
"1536",2017,2027,"cdel","cash_values","fyear","outtrun",5238,"planned",13800,0.101720319109159
"1537",2018,2027,"cdel","cash_values","fyear","outtrun",5941,"planned",13800,0.0981681331419522
"1538",2019,2027,"cdel","cash_values","fyear","outtrun",7015,"planned",13800,0.088256892318064
"1539",2020,2027,"cdel","cash_values","fyear","outtrun",12704,"planned",13800,0.0118918217681059
"1540",2021,2027,"cdel","cash_values","fyear","outtrun",9119,"planned",13800,0.0714912901016806
"1541",2022,2027,"cdel","cash_values","fyear","outtrun",9848,"planned",13800,0.0698089067010401
"1542",2023,2027,"cdel","cash_values","fyear","outtrun",10519,"planned",13800,0.0702276272554234
"1543",2024,2027,"cdel","cash_values","fyear","planned",11600,"planned",13800,0.0595961355764456
"1544",2025,2027,"cdel","cash_values","fyear","planned",13600,"planned",13800,0.00732610526727706
"1545",2026,2027,"cdel","cash_values","fyear","planned",14000,"planned",13800,-0.0142857142857142
"1546",2013,2028,"cdel","cash_values","fyear","outtrun",5367,"planned",14800,0.0699627903603994
"1547",2014,2028,"cdel","cash_values","fyear","outtrun",4971,"planned",14800,0.0810459135512833
"1548",2015,2028,"cdel","cash_values","fyear","outtrun",4652,"planned",14800,0.0931083995795097
"1549",2016,2028,"cdel","cash_values","fyear","outtrun",4556,"planned",14800,0.103163371170808
"1550",2017,2028,"cdel","cash_values","fyear","outtrun",5238,"planned",14800,0.0990279754058734
"1551",2018,2028,"cdel","cash_values","fyear","outtrun",5941,"planned",14800,0.0955702140350232
"1552",2019,2028,"cdel","cash_values","fyear","outtrun",7015,"planned",14800,0.0864906779649415
"1553",2020,2028,"cdel","cash_values","fyear","outtrun",12704,"planned",14800,0.019272140201354
"1554",2021,2028,"cdel","cash_values","fyear","outtrun",9119,"planned",14800,0.071630161525023
"1555",2022,2028,"cdel","cash_values","fyear","outtrun",9848,"planned",14800,0.070250926770975
"1556",2023,2028,"cdel","cash_values","fyear","outtrun",10519,"planned",14800,0.0706744821187959
"1557",2024,2028,"cdel","cash_values","fyear","planned",11600,"planned",14800,0.0627984969477646
"1558",2025,2028,"cdel","cash_values","fyear","planned",13600,"planned",14800,0.0285867739869174
"1559",2026,2028,"cdel","cash_values","fyear","planned",14000,"planned",14800,0.0281745265969475
"1560",2027,2028,"cdel","cash_values","fyear","planned",13800,"planned",14800,0.0724637681159421
"1561",2013,2014,"dhsc_rdel","cash_values","fyear","outtrun",104408,"outtrun",108373,0.0379760171634358
"1562",2013,2015,"dhsc_rdel","cash_values","fyear","outtrun",104408,"outtrun",112592,0.0384530793924984
"1563",2014,2015,"dhsc_rdel","cash_values","fyear","outtrun",108373,"outtrun",112592,0.0389303608832459
"1564",2013,2016,"dhsc_rdel","cash_values","fyear","outtrun",104408,"outtrun",116028,0.0358010411180518
"1565",2014,2016,"dhsc_rdel","cash_values","fyear","outtrun",108373,"outtrun",116028,0.03471526273535
"1566",2015,2016,"dhsc_rdel","cash_values","fyear","outtrun",112592,"outtrun",116028,0.0305172658803468
"1567",2013,2017,"dhsc_rdel","cash_values","fyear","outtrun",104408,"outtrun",119918,0.0352319094828319
"1568",2014,2017,"dhsc_rdel","cash_values","fyear","outtrun",108373,"outtrun",119918,0.0343188200097242
"1569",2015,2017,"dhsc_rdel","cash_values","fyear","outtrun",112592,"outtrun",119918,0.032020731296232
"1570",2016,2017,"dhsc_rdel","cash_values","fyear","outtrun",116028,"outtrun",119918,0.0335263901816802
"1571",2013,2018,"dhsc_rdel","cash_values","fyear","outtrun",104408,"outtrun",122455,0.0324013153570564
"1572",2014,2018,"dhsc_rdel","cash_values","fyear","outtrun",108373,"outtrun",122455,0.0310123243714764
"1573",2015,2018,"dhsc_rdel","cash_values","fyear","outtrun",112592,"outtrun",122455,0.0283864118764288
"1574",2016,2018,"dhsc_rdel","cash_values","fyear","outtrun",116028,"outtrun",122455,0.027322637723336
"1575",2017,2018,"dhsc_rdel","cash_values","fyear","outtrun",119918,"outtrun",122455,0.0211561233509565
"1576",2013,2019,"dhsc_rdel","cash_values","fyear","outtrun",104408,"outtrun",131440,0.039119820953134
"1577",2014,2019,"dhsc_rdel","cash_values","fyear","outtrun",108373,"outtrun",131440,0.0393487329172093
"1578",2015,2019,"dhsc_rdel","cash_values","fyear","outtrun",112592,"outtrun",131440,0.0394533522474747
"1579",2016,2019,"dhsc_rdel","cash_values","fyear","outtrun",116028,"outtrun",131440,0.0424492343936642
"1580",2017,2019,"dhsc_rdel","cash_values","fyear","outtrun",119918,"outtrun",131440,0.0469395029898636
"1581",2018,2019,"dhsc_rdel","cash_values","fyear","outtrun",122455,"outtrun",131440,0.0733738924502878
"1582",2013,2020,"dhsc_rdel","cash_values","fyear","outtrun",104408,"outtrun",177906,0.0791088636617177
"1583",2014,2020,"dhsc_rdel","cash_values","fyear","outtrun",108373,"outtrun",177906,0.086121097806553
"1584",2015,2020,"dhsc_rdel","cash_values","fyear","outtrun",112592,"outtrun",177906,0.0958134137876039
"1585",2016,2020,"dhsc_rdel","cash_values","fyear","outtrun",116028,"outtrun",177906,0.112773942178544
"1586",2017,2020,"dhsc_rdel","cash_values","fyear","outtrun",119918,"outtrun",177906,0.140517813539757
"1587",2018,2020,"dhsc_rdel","cash_values","fyear","outtrun",122455,"outtrun",177906,0.205332970307863
"1588",2019,2020,"dhsc_rdel","cash_values","fyear","outtrun",131440,"outtrun",177906,0.353514911746805
"1589",2013,2021,"dhsc_rdel","cash_values","fyear","outtrun",104408,"outtrun",178155,0.069074645622681
"1590",2014,2021,"dhsc_rdel","cash_values","fyear","outtrun",108373,"outtrun",178155,0.0735927251204886
"1591",2015,2021,"dhsc_rdel","cash_values","fyear","outtrun",112592,"outtrun",178155,0.0794811929050068
"1592",2016,2021,"dhsc_rdel","cash_values","fyear","outtrun",116028,"outtrun",178155,0.0895496909602858
"1593",2017,2021,"dhsc_rdel","cash_values","fyear","outtrun",119918,"outtrun",178155,0.104023733661984
"1594",2018,2021,"dhsc_rdel","cash_values","fyear","outtrun",122455,"outtrun",178155,0.133114588425383
"1595",2019,2021,"dhsc_rdel","cash_values","fyear","outtrun",131440,"outtrun",178155,0.164220474065681
"1596",2020,2021,"dhsc_rdel","cash_values","fyear","outtrun",177906,"outtrun",178155,0.00139961552730083
"1597",2013,2022,"dhsc_rdel","cash_values","fyear","outtrun",104408,"outtrun",172283,0.0572254951494033
"1598",2014,2022,"dhsc_rdel","cash_values","fyear","outtrun",108373,"outtrun",172283,0.0596566458401688
"1599",2015,2022,"dhsc_rdel","cash_values","fyear","outtrun",112592,"outtrun",172283,0.0626511066845226
"1600",2016,2022,"dhsc_rdel","cash_values","fyear","outtrun",116028,"outtrun",172283,0.0681033320458087
"1601",2017,2022,"dhsc_rdel","cash_values","fyear","outtrun",119918,"outtrun",172283,0.0751563141660845
"1602",2018,2022,"dhsc_rdel","cash_values","fyear","outtrun",122455,"outtrun",172283,0.0890967843257937
"1603",2019,2022,"dhsc_rdel","cash_values","fyear","outtrun",131440,"outtrun",172283,0.0943887628167583
"1604",2020,2022,"dhsc_rdel","cash_values","fyear","outtrun",177906,"outtrun",172283,-0.0159301746090742
"1605",2021,2022,"dhsc_rdel","cash_values","fyear","outtrun",178155,"outtrun",172283,-0.0329600628666049
"1606",2013,2023,"dhsc_rdel","cash_values","fyear","outtrun",104408,"outtrun",178095,0.0548526421571678
"1607",2014,2023,"dhsc_rdel","cash_values","fyear","outtrun",108373,"outtrun",178095,0.0567446799949309
"1608",2015,2023,"dhsc_rdel","cash_values","fyear","outtrun",112592,"outtrun",178095,0.058992840867494
"1609",2016,2023,"dhsc_rdel","cash_values","fyear","outtrun",116028,"outtrun",178095,0.0631245117706676
"1610",2017,2023,"dhsc_rdel","cash_values","fyear","outtrun",119918,"outtrun",178095,0.0681392934932838
"1611",2018,2023,"dhsc_rdel","cash_values","fyear","outtrun",122455,"outtrun",178095,0.0777922113370471
"1612",2019,2023,"dhsc_rdel","cash_values","fyear","outtrun",131440,"outtrun",178095,0.0788996298716107
"1613",2020,2023,"dhsc_rdel","cash_values","fyear","outtrun",177906,"outtrun",178095,0.000353994264518986
"1614",2021,2023,"dhsc_rdel","cash_values","fyear","outtrun",178155,"outtrun",178095,-0.000168406872194438
"1615",2022,2023,"dhsc_rdel","cash_values","fyear","outtrun",172283,"outtrun",178095,0.0337351915162842
"1616",2013,2024,"dhsc_rdel","cash_values","fyear","outtrun",104408,"planned",193200,0.0575418845197562
"1617",2014,2024,"dhsc_rdel","cash_values","fyear","outtrun",108373,"planned",193200,0.0595186424931109
"1618",2015,2024,"dhsc_rdel","cash_values","fyear","outtrun",112592,"planned",193200,0.0618312676444881
"1619",2016,2024,"dhsc_rdel","cash_values","fyear","outtrun",116028,"planned",193200,0.0658118375659011
"1620",2017,2024,"dhsc_rdel","cash_values","fyear","outtrun",119918,"planned",193200,0.0705056495901486
"1621",2018,2024,"dhsc_rdel","cash_values","fyear","outtrun",122455,"planned",193200,0.0789593923410548
"1622",2019,2024,"dhsc_rdel","cash_values","fyear","outtrun",131440,"planned",193200,0.0800799753126413
"1623",2020,2024,"dhsc_rdel","cash_values","fyear","outtrun",177906,"planned",193200,0.0208316622437046
"1624",2021,2024,"dhsc_rdel","cash_values","fyear","outtrun",178155,"planned",193200,0.0273924475182405
"1625",2022,2024,"dhsc_rdel","cash_values","fyear","outtrun",172283,"planned",193200,0.0589668088087829
"1626",2023,2024,"dhsc_rdel","cash_values","fyear","outtrun",178095,"planned",193200,0.0848142845110755
"1627",2013,2025,"dhsc_rdel","cash_values","fyear","outtrun",104408,"planned",203400,0.0571454972627863
"1628",2014,2025,"dhsc_rdel","cash_values","fyear","outtrun",108373,"planned",203400,0.0589056348192352
"1629",2015,2025,"dhsc_rdel","cash_values","fyear","outtrun",112592,"planned",203400,0.0609241647721182
"1630",2016,2025,"dhsc_rdel","cash_values","fyear","outtrun",116028,"planned",203400,0.0643576142163782
"1631",2017,2025,"dhsc_rdel","cash_values","fyear","outtrun",119918,"planned",203400,0.0682756307507306
"1632",2018,2025,"dhsc_rdel","cash_values","fyear","outtrun",122455,"planned",203400,0.0751821875471714
"1633",2019,2025,"dhsc_rdel","cash_values","fyear","outtrun",131440,"planned",203400,0.0754838661030481
"1634",2020,2025,"dhsc_rdel","cash_values","fyear","outtrun",177906,"planned",203400,0.0271457432766729
"1635",2021,2025,"dhsc_rdel","cash_values","fyear","outtrun",178155,"planned",203400,0.0336850454025417
"1636",2022,2025,"dhsc_rdel","cash_values","fyear","outtrun",172283,"planned",203400,0.0569055399206693
"1637",2023,2025,"dhsc_rdel","cash_values","fyear","outtrun",178095,"planned",203400,0.0686847469444496
"1638",2024,2025,"dhsc_rdel","cash_values","fyear","planned",193200,"planned",203400,0.0527950310559007
"1639",2013,2026,"dhsc_rdel","cash_values","fyear","outtrun",104408,"planned",211400,0.0557644053811546
"1640",2014,2026,"dhsc_rdel","cash_values","fyear","outtrun",108373,"planned",211400,0.0572604601749496
"1641",2015,2026,"dhsc_rdel","cash_values","fyear","outtrun",112592,"planned",211400,0.058942784295553
"1642",2016,2026,"dhsc_rdel","cash_values","fyear","outtrun",116028,"planned",211400,0.0618281083917995
"1643",2017,2026,"dhsc_rdel","cash_values","fyear","outtrun",119918,"planned",211400,0.0650202002966764
"1644",2018,2026,"dhsc_rdel","cash_values","fyear","outtrun",122455,"planned",211400,0.0706340651686106
"1645",2019,2026,"dhsc_rdel","cash_values","fyear","outtrun",131440,"planned",211400,0.070243232587041
"1646",2020,2026,"dhsc_rdel","cash_values","fyear","outtrun",177906,"planned",211400,0.0291667134601921
"1647",2021,2026,"dhsc_rdel","cash_values","fyear","outtrun",178155,"planned",211400,0.0348118503683779
"1648",2022,2026,"dhsc_rdel","cash_values","fyear","outtrun",172283,"planned",211400,0.0524843319678481
"1649",2023,2026,"dhsc_rdel","cash_values","fyear","outtrun",178095,"planned",211400,0.0588093116709023
"1650",2024,2026,"dhsc_rdel","cash_values","fyear","planned",193200,"planned",211400,0.0460415376794197
"1651",2025,2026,"dhsc_rdel","cash_values","fyear","planned",203400,"planned",211400,0.039331366764995
"1652",2013,2027,"dhsc_rdel","cash_values","fyear","outtrun",104408,"planned",221300,0.0551237594516281
"1653",2014,2027,"dhsc_rdel","cash_values","fyear","outtrun",108373,"planned",221300,0.0564544911541178
"1654",2015,2027,"dhsc_rdel","cash_values","fyear","outtrun",112592,"planned",221300,0.0579281096320854
"1655",2016,2027,"dhsc_rdel","cash_values","fyear","outtrun",116028,"planned",221300,0.060455870670939
"1656",2017,2027,"dhsc_rdel","cash_values","fyear","outtrun",119918,"planned",221300,0.063187112713853
"1657",2018,2027,"dhsc_rdel","cash_values","fyear","outtrun",122455,"planned",221300,0.0679627353601435
"1658",2019,2027,"dhsc_rdel","cash_values","fyear","outtrun",131440,"planned",221300,0.0672882616090769
"1659",2020,2027,"dhsc_rdel","cash_values","fyear","outtrun",177906,"planned",221300,0.031671766629408
"1660",2021,2027,"dhsc_rdel","cash_values","fyear","outtrun",178155,"planned",221300,0.0368053584498225
"1661",2022,2027,"dhsc_rdel","cash_values","fyear","outtrun",172283,"planned",221300,0.0513511586615734
"1662",2023,2027,"dhsc_rdel","cash_values","fyear","outtrun",178095,"planned",221300,0.0558018575871406
"1663",2024,2027,"dhsc_rdel","cash_values","fyear","planned",193200,"planned",221300,0.0463045099338049
"1664",2025,2027,"dhsc_rdel","cash_values","fyear","planned",203400,"planned",221300,0.0430742701920495
"1665",2026,2027,"dhsc_rdel","cash_values","fyear","planned",211400,"planned",221300,0.0468306527909177
"1666",2013,2028,"dhsc_rdel","cash_values","fyear","outtrun",104408,"planned",231200,0.0544280167953499
"1667",2014,2028,"dhsc_rdel","cash_values","fyear","outtrun",108373,"planned",231200,0.0556130893137989
"1668",2015,2028,"dhsc_rdel","cash_values","fyear","outtrun",112592,"planned",231200,0.0569074175244455
"1669",2016,2028,"dhsc_rdel","cash_values","fyear","outtrun",116028,"planned",231200,0.0591368665974967
"1670",2017,2028,"dhsc_rdel","cash_values","fyear","outtrun",119918,"planned",231200,0.0614963269418349
"1671",2018,2028,"dhsc_rdel","cash_values","fyear","outtrun",122455,"planned",231200,0.0656169765499015
"1672",2019,2028,"dhsc_rdel","cash_values","fyear","outtrun",131440,"planned",231200,0.0647585647271103
"1673",2020,2028,"dhsc_rdel","cash_values","fyear","outtrun",177906,"planned",231200,0.033295776650232
"1674",2021,2028,"dhsc_rdel","cash_values","fyear","outtrun",178155,"planned",231200,0.0379345614563129
"1675",2022,2028,"dhsc_rdel","cash_values","fyear","outtrun",172283,"planned",231200,0.0502456724269944
"1676",2023,2028,"dhsc_rdel","cash_values","fyear","outtrun",178095,"planned",231200,0.0535792787949991
